Granule Name,Platform,Sensor,Beam Mode,Beam Mode Description,Orbit,Path Number,Frame Number,Acquisition Date,Processing Date,Processing Level,Start Time,End Time,Center Lat,Center Lon,Near Start Lat,Near Start Lon,Far Start Lat,Far Start Lon,Near End Lat,Near End Lon,Far End Lat,Far End Lon,Faraday Rotation,Ascending or Descending?,URL,Size (MB),Off Nadir Angle,Stack Size,Baseline Perp.,Doppler,GroupID
S1B_IW_GRDH_1SDV_20180817T102118_20180817T102143_012301_016AB0_8D7F,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",12301,25,621,2018-08-17T10:21:43.000000,2018-08-17T10:21:18.000000,GRD_HD,2018-08-17T10:21:18.000000,2018-08-17T10:21:43.000000,-8.869,-71.1359,-8.368068,-69.836594,-7.859122,-72.096321,-9.877892,-70.17141,-9.363622,-72.43914,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180817T102118_20180817T102143_012301_016AB0_8D7F.zip,1033.240867614746,None,None,None,0,S1B_IWDV_0621_0626_012301_025
S1A_IW_GRDH_1SDV_20180811T102223_20180811T102256_023197_028549_920F,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",23197,25,626,2018-08-11T10:22:56.000000,2018-08-11T10:22:23.000000,GRD_HD,2018-08-11T10:22:23.000000,2018-08-11T10:22:56.000000,-10.5029,-71.4887,-9.767879,-70.130486,-9.255092,-72.393623,-11.749878,-70.577713,-11.229917,-72.853539,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20180811T102223_20180811T102256_023197_028549_920F.zip,1309.5851764678955,None,None,None,0,S1A_IWDV_0626_0632_023197_025
S1A_IW_GRDH_1SDV_20180811T102158_20180811T102223_023197_028549_91B9,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",23197,25,621,2018-08-11T10:22:23.000000,2018-08-11T10:21:58.000000,GRD_HD,2018-08-11T10:21:58.000000,2018-08-11T10:22:23.000000,-8.7597,-71.0924,-8.257919,-69.796066,-7.750641,-72.050362,-9.76779,-70.130463,-9.255227,-72.392624,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20180811T102158_20180811T102223_023197_028549_91B9.zip,1025.6785364151,None,None,None,0,S1A_IWDV_0621_0626_023197_025
S1B_IW_GRDH_1SDV_20180810T103003_20180810T103028_012199_016792_88A5,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",12199,98,627,2018-08-10T10:30:28.000000,2018-08-10T10:30:03.000000,GRD_HD,2018-08-10T10:30:03.000000,2018-08-10T10:30:28.000000,-10.7848,-73.6265,-10.28913,-72.31041,-9.771765,-74.588211,-11.796185,-72.659492,-11.27325,-74.947166,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180810T103003_20180810T103028_012199_016792_88A5.zip,1045.0629739761353,None,None,None,0,S1B_IWDV_0627_0632_012199_098
S1B_IW_GRDH_1SDV_20180805T102207_20180805T102232_012126_016542_00D9,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",12126,25,631,2018-08-05T10:22:32.000000,2018-08-05T10:22:07.000000,GRD_HD,2018-08-05T10:22:07.000000,2018-08-05T10:22:32.000000,-11.8806,-71.8318,-11.386885,-70.510902,-10.866678,-72.790215,-12.892532,-70.867516,-12.366638,-73.157677,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180805T102207_20180805T102232_012126_016542_00D9.zip,1045.396770477295,None,None,None,0,S1B_IWDV_0631_0636_012126_025
S1B_IW_GRDH_1SDV_20180805T102142_20180805T102207_012126_016542_8CE5,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",12126,25,626,2018-08-05T10:22:07.000000,2018-08-05T10:21:42.000000,GRD_HD,2018-08-05T10:21:42.000000,2018-08-05T10:22:07.000000,-10.376,-71.4774,-9.878036,-70.170143,-9.36356,-72.438858,-11.386795,-70.51088,-10.866837,-72.789124,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180805T102142_20180805T102207_012126_016542_8CE5.zip,1037.6072463989258,None,None,None,0,S1B_IWDV_0626_0631_012126_025
S1B_IW_GRDH_1SDV_20180805T102117_20180805T102142_012126_016542_C18B,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",12126,25,621,2018-08-05T10:21:42.000000,2018-08-05T10:21:17.000000,GRD_HD,2018-08-05T10:21:17.000000,2018-08-05T10:21:42.000000,-8.8691,-71.1347,-8.368119,-69.83532,-7.859173,-72.095146,-9.877946,-70.170128,-9.363674,-72.43795,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180805T102117_20180805T102142_012126_016542_C18B.zip,1033.4156503677368,None,None,None,0,S1B_IWDV_0621_0626_012126_025
S1A_IW_GRDH_1SDV_20180730T102222_20180730T102255_023022_027FC4_6AF4,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",23022,25,626,2018-07-30T10:22:55.000000,2018-07-30T10:22:22.000000,GRD_HD,2018-07-30T10:22:22.000000,2018-07-30T10:22:55.000000,-10.5026,-71.4886,-9.767804,-70.13047,-9.254985,-72.393608,-11.749444,-70.577652,-11.229452,-72.853462,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20180730T102222_20180730T102255_023022_027FC4_6AF4.zip,1314.560338973999,None,None,None,0,S1A_IWDV_0626_0632_023022_025
S1A_IW_GRDH_1SDV_20180730T102157_20180730T102222_023022_027FC4_599F,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",23022,25,621,2018-07-30T10:22:22.000000,2018-07-30T10:21:57.000000,GRD_HD,2018-07-30T10:21:57.000000,2018-07-30T10:22:22.000000,-8.7596,-71.0924,-8.257844,-69.796036,-7.750534,-72.050323,-9.767715,-70.130455,-9.25512,-72.392609,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20180730T102157_20180730T102222_023022_027FC4_599F.zip,1026.650252342224,None,None,None,0,S1A_IWDV_0621_0626_023022_025
S1B_IW_GRDH_1SDV_20180729T103003_20180729T103028_012024_016235_3527,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",12024,98,627,2018-07-29T10:30:28.000000,2018-07-29T10:30:03.000000,GRD_HD,2018-07-29T10:30:03.000000,2018-07-29T10:30:28.000000,-10.7848,-73.6272,-10.289098,-72.311119,-9.771705,-74.588913,-11.79615,-72.66021,-11.273189,-74.947876,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180729T103003_20180729T103028_012024_016235_3527.zip,1047.209246635437,None,None,None,0,S1B_IWDV_0627_0632_012024_098
S1B_IW_GRDH_1SDV_20180724T102207_20180724T102232_011951_015FF9_6FFC,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",11951,25,631,2018-07-24T10:22:32.000000,2018-07-24T10:22:07.000000,GRD_HD,2018-07-24T10:22:07.000000,2018-07-24T10:22:32.000000,-11.8807,-71.8333,-11.386878,-70.512474,-10.86672,-72.791611,-12.892528,-70.869072,-12.366683,-73.159058,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180724T102207_20180724T102232_011951_015FF9_6FFC.zip,1045.5532512664795,None,None,None,0,S1B_IWDV_0631_0636_011951_025
S1B_IW_GRDH_1SDV_20180724T102142_20180724T102207_011951_015FF9_94EA,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",11951,25,626,2018-07-24T10:22:07.000000,2018-07-24T10:21:42.000000,GRD_HD,2018-07-24T10:21:42.000000,2018-07-24T10:22:07.000000,-10.3759,-71.4789,-9.877938,-70.171707,-9.363512,-72.440239,-11.386788,-70.512451,-10.866879,-72.79052,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180724T102142_20180724T102207_011951_015FF9_94EA.zip,1033.359266281128,None,None,None,0,S1B_IWDV_0626_0631_011951_025
S1B_IW_GRDH_1SDV_20180724T102117_20180724T102142_011951_015FF9_0F85,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",11951,25,621,2018-07-24T10:21:42.000000,2018-07-24T10:21:17.000000,GRD_HD,2018-07-24T10:21:17.000000,2018-07-24T10:21:42.000000,-8.869,-71.1361,-8.368021,-69.836891,-7.859124,-72.096535,-9.87785,-70.171684,-9.363626,-72.439331,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180724T102117_20180724T102142_011951_015FF9_0F85.zip,1028.2675886154177,None,None,None,0,S1B_IWDV_0621_0626_011951_025
S1A_IW_GRDH_1SDV_20180718T102221_20180718T102254_022847_027A40_4FC1,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",22847,25,626,2018-07-18T10:22:54.000000,2018-07-18T10:22:21.000000,GRD_HD,2018-07-18T10:22:21.000000,2018-07-18T10:22:54.000000,-10.5026,-71.4892,-9.767755,-70.130974,-9.25491,-72.394104,-11.749481,-70.578201,-11.229464,-72.854004,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20180718T102221_20180718T102254_022847_027A40_4FC1.zip,1318.9035959243774,None,None,None,0,S1A_IWDV_0626_0632_022847_025
S1A_IW_GRDH_1SDV_20180718T102156_20180718T102221_022847_027A40_7892,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",22847,25,621,2018-07-18T10:22:21.000000,2018-07-18T10:21:56.000000,GRD_HD,2018-07-18T10:21:56.000000,2018-07-18T10:22:21.000000,-8.7596,-71.0929,-8.257797,-69.796524,-7.750463,-72.050804,-9.767665,-70.130959,-9.255046,-72.393105,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20180718T102156_20180718T102221_022847_027A40_7892.zip,1035.5760793685913,None,None,None,0,S1A_IWDV_0621_0626_022847_025
S1B_IW_GRDH_1SDV_20180717T103002_20180717T103027_011849_015CF2_3101,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",11849,98,627,2018-07-17T10:30:27.000000,2018-07-17T10:30:02.000000,GRD_HD,2018-07-17T10:30:02.000000,2018-07-17T10:30:27.000000,-10.7847,-73.6272,-10.289012,-72.311203,-9.771615,-74.588905,-11.796061,-72.660309,-11.273096,-74.947884,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180717T103002_20180717T103027_011849_015CF2_3101.zip,1044.9451379776,None,None,None,0,S1B_IWDV_0627_0632_011849_098
S1B_IW_GRDH_1SDV_20180712T102206_20180712T102231_011776_015AA5_17CA,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",11776,25,631,2018-07-12T10:22:31.000000,2018-07-12T10:22:06.000000,GRD_HD,2018-07-12T10:22:06.000000,2018-07-12T10:22:31.000000,-11.8808,-71.8318,-11.38701,-70.510918,-10.866866,-72.790154,-12.892662,-70.867508,-12.366831,-73.157585,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180712T102206_20180712T102231_011776_015AA5_17CA.zip,1036.159616470337,None,None,None,0,S1B_IWDV_0631_0636_011776_025
S1B_IW_GRDH_1SDV_20180712T102141_20180712T102206_011776_015AA5_7C53,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",11776,25,626,2018-07-12T10:22:06.000000,2018-07-12T10:21:41.000000,GRD_HD,2018-07-12T10:21:41.000000,2018-07-12T10:22:06.000000,-10.3761,-71.4774,-9.878068,-70.170174,-9.363634,-72.438896,-11.38692,-70.510895,-10.867004,-72.789154,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180712T102141_20180712T102206_011776_015AA5_7C53.zip,1022.5045385360718,None,None,None,0,S1B_IWDV_0626_0631_011776_025
S1B_IW_GRDH_1SDV_20180712T102116_20180712T102141_011776_015AA5_9421,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",11776,25,621,2018-07-12T10:21:41.000000,2018-07-12T10:21:16.000000,GRD_HD,2018-07-12T10:21:16.000000,2018-07-12T10:21:41.000000,-8.8692,-71.1347,-8.368148,-69.835373,-7.859264,-72.095116,-9.877978,-70.170151,-9.36377,-72.437897,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180712T102116_20180712T102141_011776_015AA5_9421.zip,1020.648238182068,None,None,None,0,S1B_IWDV_0621_0626_011776_025
S1A_IW_GRDH_1SDV_20180711T103040_20180711T103100_022745_027718_4166,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",22745,98,627,2018-07-11T10:31:00.000000,2018-07-11T10:30:40.000000,GRD_HD,2018-07-11T10:30:40.000000,2018-07-11T10:31:00.000000,-10.447,-73.5382,-10.11124,-72.274628,-9.59964,-74.528984,-11.29229,-72.543198,-10.776474,-74.804787,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20180711T103040_20180711T103100_022745_027718_4166.zip,767.8937883377075,None,None,None,0,S1A_IWDV_0627_0631_022745_098
S1B_IW_GRDH_1SDV_20180705T103001_20180705T103026_011674_01578D_08EA,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",11674,98,627,2018-07-05T10:30:26.000000,2018-07-05T10:30:01.000000,GRD_HD,2018-07-05T10:30:01.000000,2018-07-05T10:30:26.000000,-10.7846,-73.6281,-10.288915,-72.312065,-9.771493,-74.589851,-11.795954,-72.661171,-11.272964,-74.94883,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180705T103001_20180705T103026_011674_01578D_08EA.zip,1049.000491142273,None,None,None,0,S1B_IWDV_0627_0632_011674_098
S1B_IW_GRDH_1SDV_20180630T102205_20180630T102230_011601_01553A_D131,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",11601,25,631,2018-06-30T10:22:30.000000,2018-06-30T10:22:05.000000,GRD_HD,2018-06-30T10:22:05.000000,2018-06-30T10:22:30.000000,-11.8807,-71.833,-11.386962,-70.512115,-10.86679,-72.791443,-12.892524,-70.86869,-12.366665,-73.158859,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180630T102205_20180630T102230_011601_01553A_D131.zip,1044.992555618286,None,None,None,0,S1B_IWDV_0631_0636_011601_025
S1B_IW_GRDH_1SDV_20180630T102140_20180630T102205_011601_01553A_EBFF,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",11601,25,626,2018-06-30T10:22:05.000000,2018-06-30T10:21:40.000000,GRD_HD,2018-06-30T10:21:40.000000,2018-06-30T10:22:05.000000,-10.376,-71.4786,-9.878021,-70.171364,-9.36358,-72.440086,-11.386873,-70.5121,-10.866949,-72.790352,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180630T102140_20180630T102205_011601_01553A_EBFF.zip,1034.031280517578,None,None,None,0,S1B_IWDV_0626_0631_011601_025
S1B_IW_GRDH_1SDV_20180630T102115_20180630T102140_011601_01553A_EF73,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",11601,25,621,2018-06-30T10:21:40.000000,2018-06-30T10:21:15.000000,GRD_HD,2018-06-30T10:21:15.000000,2018-06-30T10:21:40.000000,-8.8691,-71.1359,-8.368102,-69.836563,-7.85919,-72.09639,-9.877932,-70.171349,-9.363695,-72.439178,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180630T102115_20180630T102140_011601_01553A_EF73.zip,1031.2494792938232,None,None,None,0,S1B_IWDV_0621_0626_011601_025
S1A_IW_GRDH_1SDV_20180624T102220_20180624T102253_022497_026FCB_3B2C,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",22497,25,626,2018-06-24T10:22:53.000000,2018-06-24T10:22:20.000000,GRD_HD,2018-06-24T10:22:20.000000,2018-06-24T10:22:53.000000,-10.5027,-71.489,-9.767782,-70.130791,-9.254952,-72.394012,-11.749603,-70.578003,-11.229599,-72.853905,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20180624T102220_20180624T102253_022497_026FCB_3B2C.zip,1318.7700176239014,None,None,None,0,S1A_IWDV_0626_0632_022497_025
S1A_IW_GRDH_1SDV_20180624T102155_20180624T102220_022497_026FCB_1C21,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",22497,25,621,2018-06-24T10:22:20.000000,2018-06-24T10:21:55.000000,GRD_HD,2018-06-24T10:21:55.000000,2018-06-24T10:22:20.000000,-8.7596,-71.0927,-8.257822,-69.796356,-7.750502,-72.050735,-9.767693,-70.130768,-9.255088,-72.393013,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20180624T102155_20180624T102220_022497_026FCB_1C21.zip,1037.8527660369873,None,None,None,0,S1A_IWDV_0621_0626_022497_025
S1B_IW_GRDH_1SDV_20180623T103000_20180623T103025_011499_015219_9B1A,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",11499,98,627,2018-06-23T10:30:25.000000,2018-06-23T10:30:00.000000,GRD_HD,2018-06-23T10:30:00.000000,2018-06-23T10:30:25.000000,-10.7847,-73.6271,-10.288972,-72.311066,-9.77157,-74.58886,-11.796024,-72.660164,-11.273053,-74.947823,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180623T103000_20180623T103025_011499_015219_9B1A.zip,1047.790509223938,None,None,None,0,S1B_IWDV_0627_0632_011499_098
S1B_IW_GRDH_1SDV_20180618T102205_20180618T102230_011426_014FC9_B7F8,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",11426,25,631,2018-06-18T10:22:30.000000,2018-06-18T10:22:05.000000,GRD_HD,2018-06-18T10:22:05.000000,2018-06-18T10:22:30.000000,-11.8806,-71.8326,-11.386783,-70.511757,-10.866611,-72.790894,-12.892429,-70.868378,-12.36657,-73.158356,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180618T102205_20180618T102230_011426_014FC9_B7F8.zip,1036.2450466156006,None,None,None,0,S1B_IWDV_0631_0636_011426_025
S1B_IW_GRDH_1SDV_20180618T102140_20180618T102205_011426_014FC9_EB30,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",11426,25,626,2018-06-18T10:22:05.000000,2018-06-18T10:21:40.000000,GRD_HD,2018-06-18T10:21:40.000000,2018-06-18T10:22:05.000000,-10.3758,-71.4781,-9.877845,-70.170982,-9.363404,-72.439514,-11.386693,-70.511742,-10.86677,-72.789803,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180618T102140_20180618T102205_011426_014FC9_EB30.zip,1025.6816844940186,None,None,None,0,S1B_IWDV_0626_0631_011426_025
S1B_IW_GRDH_1SDV_20180618T102115_20180618T102140_011426_014FC9_70D7,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",11426,25,621,2018-06-18T10:21:40.000000,2018-06-18T10:21:15.000000,GRD_HD,2018-06-18T10:21:15.000000,2018-06-18T10:21:40.000000,-8.8689,-71.1354,-8.367929,-69.836151,-7.859019,-72.095795,-9.877755,-70.170959,-9.36352,-72.438606,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180618T102115_20180618T102140_011426_014FC9_70D7.zip,1023.4960870742798,None,None,None,0,S1B_IWDV_0621_0626_011426_025
S1B_IW_GRDH_1SDV_20180616T103724_20180616T103749_011397_014EE8_83AB,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",11397,171,617,2018-06-16T10:37:49.000000,2018-06-16T10:37:24.000000,GRD_HD,2018-06-16T10:37:24.000000,2018-06-16T10:37:49.000000,-7.7779,-74.9931,-7.277289,-73.687675,-6.76722,-75.964935,-8.787836,-74.017883,-8.27251,-76.302116,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180616T103724_20180616T103749_011397_014EE8_83AB.zip,1030.9009675979614,None,None,None,0,S1B_IWDV_0617_0622_011397_171
S1A_IW_GRDH_1SDV_20180612T102219_20180612T102252_022322_026A90_FD8A,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",22322,25,626,2018-06-12T10:22:52.000000,2018-06-12T10:22:19.000000,GRD_HD,2018-06-12T10:22:19.000000,2018-06-12T10:22:52.000000,-10.5024,-71.4893,-9.767749,-70.131226,-9.254951,-72.394363,-11.749032,-70.578308,-11.229064,-72.854118,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20180612T102219_20180612T102252_022322_026A90_FD8A.zip,1320.3429899215698,None,None,None,0,S1A_IWDV_0626_0632_022322_025
S1A_IW_GRDH_1SDV_20180612T102154_20180612T102219_022322_026A90_E73E,Sentinel-1A,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",22322,25,621,2018-06-12T10:22:19.000000,2018-06-12T10:21:54.000000,GRD_HD,2018-06-12T10:21:54.000000,2018-06-12T10:22:19.000000,-8.7596,-71.0931,-8.257788,-69.796799,-7.7505,-72.051094,-9.767659,-70.131203,-9.255087,-72.393364,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20180612T102154_20180612T102219_022322_026A90_E73E.zip,1034.275465965271,None,None,None,0,S1A_IWDV_0621_0626_022322_025
S1B_IW_GRDH_1SDV_20180606T102204_20180606T102229_011251_014A65_4E87,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",11251,25,631,2018-06-06T10:22:29.000000,2018-06-06T10:22:04.000000,GRD_HD,2018-06-06T10:22:04.000000,2018-06-06T10:22:29.000000,-11.8805,-71.8321,-11.38678,-70.511215,-10.866549,-72.790527,-12.892338,-70.867836,-12.36642,-73.157982,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180606T102204_20180606T102229_011251_014A65_4E87.zip,1039.757444381714,None,None,None,0,S1B_IWDV_0631_0636_011251_025
S1B_IW_GRDH_1SDV_20180606T102139_20180606T102204_011251_014A65_BC5D,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",11251,25,626,2018-06-06T10:22:04.000000,2018-06-06T10:21:39.000000,GRD_HD,2018-06-06T10:21:39.000000,2018-06-06T10:22:04.000000,-10.3758,-71.4777,-9.877839,-70.170425,-9.363338,-72.439133,-11.38669,-70.5112,-10.866708,-72.789436,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180606T102139_20180606T102204_011251_014A65_BC5D.zip,1024.7064895629885,None,None,None,0,S1B_IWDV_0626_0631_011251_025
S1B_IW_GRDH_1SDV_20180606T102114_20180606T102139_011251_014A65_A122,Sentinel-1B,C-SAR,IW,"Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.",11251,25,621,2018-06-06T10:21:39.000000,2018-06-06T10:21:14.000000,GRD_HD,2018-06-06T10:21:14.000000,2018-06-06T10:21:39.000000,-8.8689,-71.1349,-8.367921,-69.835579,-7.858972,-72.095306,-9.877749,-70.170403,-9.363474,-72.438133,None,DESCENDING,https://datapool.asf.alaska.edu/GRD_HD/SB/S1B_IW_GRDH_1SDV_20180606T102114_20180606T102139_011251_014A65_A122.zip,1020.585153579712,None,None,None,0,S1B_IWDV_0621_0626_011251_025
