plot_id,center_lon,center_lat,size_m,shape,sample_points,email,flagged,flagged_reason,collection_time,analysis_duration,common_securewatch_date,total_securewatch_dates,pl_plotid,pl_cluster,Oil Palm?:Yes,Oil Palm?:Yes,Oil Palm?:No,Oil Palm?:Not Sure
140884598,-75.47282371,-8.609796933,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:45:00Z,53.7 secs,NA,0,166,0,0,0,100,0
140884599,-72.44630855,-10.14573865,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:46:00Z,13.8 secs,NA,0,167,0,0,0,100,0
140884600,-74.5833119,-7.946939257,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:46:00Z,26.9 secs,NA,0,168,1,0,0,100,0
140884601,-75.02962285,-8.555599352,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:46:00Z,21.2 secs,NA,0,169,11,0,100,0,0
140884602,-74.73775666,-8.932120199,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:47:00Z,36.8 secs,NA,0,170,11,0,0,100,0
140884603,-70.79841705,-10.04974745,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:47:00Z,28.3 secs,NA,0,171,0,0,0,100,0
140884604,-75.01097881,-8.747248236,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:48:00Z,5.2 secs,NA,0,172,11,0,100,0,0
140884605,-75.01612834,-8.521081547,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:48:00Z,8.7 secs,NA,0,173,1,100,0,0,0
140884606,-75.11849062,-8.08064323,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:48:00Z,7.2 secs,NA,0,174,0,0,0,100,0
140884607,-74.79359454,-8.191867189,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:48:00Z,2.2 secs,NA,0,175,1,0,0,100,0
140884608,-74.61785248,-8.543416252,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:48:00Z,2.7 secs,NA,0,176,1,0,0,100,0
140884609,-74.61460221,-8.522518813,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:48:00Z,3.5 secs,NA,0,177,1,0,0,100,0
140884610,-75.42035892,-8.50348786,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:48:00Z,3.2 secs,NA,0,178,0,0,0,100,0
140884611,-71.30980354,-10.83494376,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:48:00Z,9.0 secs,NA,0,179,0,0,0,100,0
140884612,-72.43841257,-9.719265723,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:48:00Z,3.8 secs,NA,0,180,0,0,0,100,0
140884613,-75.00686089,-8.558258047,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:48:00Z,8.5 secs,NA,0,181,1,0,100,0,0
140884614,-74.89710494,-8.14197588,square,1000,1,e556bc3a@email.com,TRUE,in the middle,2021-07-14T13:49:00Z,12.9 secs,NA,0,182,1,0,0,0,0
140884615,-71.66772047,-10.00249081,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:50:00Z,55.8 secs,NA,0,183,0,0,0,100,0
140884616,-73.64868175,-8.893917858,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:50:00Z,3.0 secs,NA,0,184,0,0,0,100,0
140884617,-73.17723252,-10.76298506,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:50:00Z,3.9 secs,NA,0,185,0,0,0,100,0
140884618,-74.87159935,-8.577384085,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:50:00Z,6.1 secs,NA,0,186,11,0,100,0,0
140884619,-74.88485355,-8.130032561,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:50:00Z,10.3 secs,NA,0,187,1,0,100,0,0
140884620,-75.00958131,-8.324887813,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:50:00Z,21.4 secs,NA,0,188,1,0,0,0,100
140884621,-74.86400464,-8.570988038,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:50:00Z,4.5 secs,NA,0,189,1,0,0,0,100
140884622,-74.41058813,-9.602187956,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:50:00Z,3.0 secs,NA,0,190,0,0,0,100,0
140884623,-74.56018687,-7.936332406,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:51:00Z,2.5 secs,NA,0,191,0,0,0,100,0
140884624,-75.00879329,-8.63065477,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:51:00Z,4.8 secs,NA,0,192,11,0,100,0,0
140884625,-75.81640321,-8.6358115,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:51:00Z,6.6 secs,NA,0,193,0,0,0,100,0
140884626,-72.23870592,-9.914758143,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:51:00Z,2.0 secs,NA,0,194,0,0,0,100,0
140884627,-73.93077934,-9.346015674,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:51:00Z,12.4 secs,NA,0,195,0,0,0,100,0
140884628,-72.3311918,-10.68503186,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:51:00Z,5.0 secs,NA,0,196,0,0,0,100,0
140884629,-75.03083114,-8.304263191,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:51:00Z,7.6 secs,NA,0,197,1,0,0,0,100
140884630,-71.49571963,-10.84361633,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:51:00Z,8.8 secs,NA,0,198,0,0,0,100,0
140884631,-72.95482764,-9.509598663,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:51:00Z,7.0 secs,NA,0,199,0,0,0,100,0
140884632,-74.8845753,-8.511756516,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:52:00Z,5.9 secs,NA,0,200,11,0,100,0,0
140884633,-75.60840586,-8.991925686,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:52:00Z,9.0 secs,NA,0,201,1,0,100,0,0
140884634,-71.33985982,-10.56774548,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:52:00Z,4.7 secs,NA,0,202,0,0,0,100,0
140884635,-74.43709369,-9.774526497,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:52:00Z,8.3 secs,NA,0,203,0,0,0,100,0
140884636,-74.31523154,-9.436231972,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:52:00Z,3.1 secs,NA,0,204,1,0,0,100,0
140884637,-74.08189533,-8.562595036,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:52:00Z,1.6 secs,NA,0,205,1,0,0,100,0
140884638,-74.20937446,-8.065515163,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:52:00Z,1.6 secs,NA,0,206,1,0,0,100,0
140884639,-74.81188748,-8.096084884,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:52:00Z,1.4 secs,NA,0,207,1,0,0,100,0
140884640,-74.73815329,-8.494142332,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:52:00Z,5.1 secs,NA,0,208,11,0,0,100,0
140884641,-74.3039506,-8.472430961,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:52:00Z,2.4 secs,NA,0,209,1,0,0,100,0
140884642,-72.78822773,-9.59047111,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:52:00Z,1.9 secs,NA,0,210,0,0,0,100,0
140884643,-74.63257296,-8.543430492,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:52:00Z,2.2 secs,NA,0,211,1,0,0,100,0
140884644,-73.65265223,-10.81125647,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:52:00Z,1.5 secs,NA,0,212,0,0,0,100,0
140884645,-75.61583992,-9.030443276,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:52:00Z,4.8 secs,NA,0,213,1,0,100,0,0
140884646,-71.6236198,-10.4769144,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:52:00Z,1.9 secs,NA,0,214,0,0,0,100,0
140884647,-74.56172399,-8.276616377,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:53:00Z,1.7 secs,NA,0,215,0,0,0,100,0
140884648,-74.08485657,-9.129935814,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:53:00Z,2.0 secs,NA,0,216,1,0,0,100,0
140884649,-72.64177823,-11.26607264,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:53:00Z,17.5 secs,NA,0,217,0,0,0,100,0
140884650,-73.70826225,-10.70299006,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:53:00Z,2.3 secs,NA,0,218,1,0,0,100,0
140884651,-73.23635527,-10.83058532,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:53:00Z,1.9 secs,NA,0,219,0,0,0,100,0
140884652,-75.60572862,-9.023133975,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:53:00Z,5.5 secs,NA,0,220,1,0,100,0,0
140884653,-74.53880793,-8.535461051,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:53:00Z,3.8 secs,NA,0,221,1,0,0,100,0
140884654,-74.91419176,-8.464086872,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:53:00Z,4.4 secs,NA,0,222,0,0,0,100,0
140884655,-74.04999284,-8.566587798,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:53:00Z,3.9 secs,NA,0,223,1,0,0,100,0
140884656,-74.74083303,-8.48924664,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:53:00Z,5.5 secs,NA,0,224,1,0,0,100,0
140884657,-71.03473745,-10.37428227,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:53:00Z,2.1 secs,NA,0,225,0,0,0,100,0
140884658,-74.5053226,-9.117184579,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:53:00Z,2.4 secs,NA,0,226,1,0,0,100,0
140884659,-72.50146367,-9.801874546,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:53:00Z,1.7 secs,NA,0,227,0,0,0,100,0
140884660,-74.72746434,-8.112861714,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:53:00Z,2.1 secs,NA,0,228,1,0,0,100,0
140884661,-74.95945281,-8.294764631,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:54:00Z,3.3 secs,NA,0,229,1,0,0,100,0
140884662,-74.58968638,-8.104605496,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:54:00Z,2.1 secs,NA,0,230,1,0,0,100,0
140884663,-73.81308688,-9.25394496,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:54:00Z,7.5 secs,NA,0,231,0,0,0,100,0
140884664,-74.74083121,-8.491960212,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:54:00Z,4.5 secs,NA,0,232,1,0,0,100,0
140884665,-73.45476665,-9.932332127,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:54:00Z,5.5 secs,NA,0,233,0,0,0,100,0
140884666,-75.06656596,-8.568292656,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:54:00Z,4.4 secs,NA,0,234,1,0,100,0,0
140884667,-73.65297101,-9.207533308,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:54:00Z,3.8 secs,NA,0,235,1,0,0,100,0
140884668,-74.12994432,-8.999269468,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:54:00Z,3.7 secs,NA,0,236,1,0,0,100,0
140884669,-73.49726205,-8.419704053,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:54:00Z,4.7 secs,NA,0,237,0,0,0,100,0
140884670,-74.91872062,-8.557579507,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:54:00Z,4.4 secs,NA,0,238,11,100,0,0,0
140884671,-72.61472435,-10.16354429,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:54:00Z,3.2 secs,NA,0,239,0,0,0,100,0
140884672,-74.27364657,-9.196024043,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:54:00Z,3.1 secs,NA,0,240,0,0,0,100,0
140884673,-72.86114452,-10.30950063,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:55:00Z,10.8 secs,NA,0,241,0,0,0,100,0
140884674,-74.87069288,-8.130028304,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:55:00Z,3.1 secs,NA,0,242,1,0,0,100,0
140884675,-71.78632939,-10.11392839,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:55:00Z,2.5 secs,NA,0,243,0,0,0,100,0
140884676,-72.36086396,-10.77120864,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:55:00Z,2.2 secs,NA,0,244,0,0,0,100,0
140884677,-74.77697158,-8.207868703,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:55:00Z,3.5 secs,NA,0,245,1,0,0,100,0
140884678,-73.28519621,-8.810508283,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:55:00Z,1.5 secs,NA,0,246,0,0,0,100,0
140884679,-74.9416967,-8.613882213,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:55:00Z,5.9 secs,NA,0,247,1,0,100,0,0
140884680,-74.62194257,-8.54233485,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:55:00Z,2.0 secs,NA,0,248,1,0,0,100,0
140884681,-74.03322766,-9.729938556,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:55:00Z,1.6 secs,NA,0,249,0,0,0,100,0
140884682,-73.16306343,-10.61076109,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:55:00Z,2.1 secs,NA,0,250,0,0,0,100,0
140884683,-73.7771539,-9.141509855,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:55:00Z,2.1 secs,NA,0,251,1,0,0,100,0
140884684,-74.65054176,-7.949172112,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:55:00Z,1.8 secs,NA,0,252,1,0,0,100,0
140884685,-71.74776688,-10.24982304,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:55:00Z,1.7 secs,NA,0,253,0,0,0,100,0
140884686,-72.65889771,-10.73320821,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:55:00Z,1.6 secs,NA,0,254,0,0,0,100,0
140884687,-71.37862122,-10.41220083,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:55:00Z,1.9 secs,NA,0,255,0,0,0,100,0
140884688,-74.90255421,-8.130851282,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:55:00Z,4.7 secs,NA,0,256,1,0,100,0,0
140884689,-74.85881803,-8.58916716,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:55:00Z,4.0 secs,NA,0,257,1,0,100,0,0
140884690,-75.42092715,-9.00928216,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:55:00Z,3.9 secs,NA,0,258,0,0,0,100,0
140884691,-75.61057195,-8.981611256,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:56:00Z,4.6 secs,NA,0,259,1,0,100,0,0
140884692,-74.720113,-8.11149992,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:56:00Z,2.3 secs,NA,0,260,1,0,0,100,0
140884693,-74.58874168,-7.961055408,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:56:00Z,2.0 secs,NA,0,261,1,0,0,100,0
140884694,-74.22691732,-8.286691085,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:56:00Z,1.9 secs,NA,0,262,1,0,0,100,0
140884695,-74.88206544,-8.349292966,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:56:00Z,3.7 secs,NA,0,263,1,0,0,100,0
140884696,-70.72699108,-9.594723424,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:56:00Z,2.0 secs,NA,0,264,0,0,0,100,0
140884697,-74.72115038,-8.186396417,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:56:00Z,3.4 secs,NA,0,265,1,0,0,100,0
140884698,-74.83060519,-8.26379547,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:56:00Z,3.8 secs,NA,0,266,1,0,0,100,0
140884699,-74.62028627,-8.427882676,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:56:00Z,4.6 secs,NA,0,267,11,0,100,0,0
140884700,-72.06169058,-10.38208039,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:56:00Z,3.3 secs,NA,0,268,0,0,0,100,0
140884701,-74.72555488,-8.117744949,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:56:00Z,3.4 secs,NA,0,269,1,0,0,100,0
140884702,-74.89138582,-8.142788483,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:56:00Z,10.5 secs,NA,0,270,1,0,100,0,0
140884703,-72.72709756,-9.943097569,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T16:38:00Z,2.9 secs,NA,0,271,0,0,0,100,0
140884704,-74.5255643,-9.088177912,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:56:00Z,3.5 secs,NA,0,272,1,0,0,100,0
140884705,-74.15395933,-10.00157018,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:56:00Z,4.4 secs,NA,0,273,1,0,0,100,0
140884706,-72.55771378,-10.87177171,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:57:00Z,2.1 secs,NA,0,274,0,0,0,100,0
140884707,-71.28392099,-10.27707132,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:57:00Z,1.7 secs,NA,0,275,0,0,0,100,0
140884708,-75.70112424,-8.515565006,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:57:00Z,2.3 secs,NA,0,276,0,0,0,100,0
140884709,-74.64888878,-8.587404978,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:57:00Z,2.0 secs,NA,0,277,1,0,0,100,0
140884710,-74.40504254,-8.832942407,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:57:00Z,2.1 secs,NA,0,278,0,0,0,100,0
140884711,-74.36611613,-8.783494848,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:57:00Z,1.5 secs,NA,0,279,1,0,0,100,0
140884712,-72.89962333,-11.19995073,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:57:00Z,1.5 secs,NA,0,280,0,0,0,100,0
140884713,-72.4890561,-10.48275816,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:57:00Z,1.4 secs,NA,0,281,0,0,0,100,0
140884714,-73.29109496,-11.27946934,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:57:00Z,1.3 secs,NA,0,282,0,0,0,100,0
140884715,-74.40153486,-10.93054915,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:57:00Z,1.5 secs,NA,0,283,0,0,0,100,0
140884716,-74.91971408,-8.112673595,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:57:00Z,11.2 secs,NA,0,284,1,0,100,0,0
140884717,-74.72687669,-8.176359965,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:57:00Z,2.2 secs,NA,0,285,1,0,0,100,0
140884718,-74.62168548,-8.424311054,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:57:00Z,19.3 secs,NA,0,286,11,0,100,0,0
140884719,-75.108354,-8.834212632,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:57:00Z,4.0 secs,NA,0,287,0,0,0,100,0
140884720,-71.76817427,-10.36760846,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:57:00Z,1.3 secs,NA,0,288,0,0,0,100,0
140884721,-73.95490207,-9.409030005,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:57:00Z,1.1 secs,NA,0,289,0,0,0,100,0
140884722,-75.04097144,-8.864346432,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:58:00Z,2.1 secs,NA,0,290,0,0,0,100,0
140884723,-73.80507963,-9.752004864,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:58:00Z,1.8 secs,NA,0,291,0,0,0,100,0
140884724,-74.3209957,-8.229337148,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:58:00Z,1.5 secs,NA,0,292,0,0,0,100,0
140884725,-74.01513563,-9.744537272,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:58:00Z,1.4 secs,NA,0,293,1,0,0,100,0
140884726,-74.08266283,-9.133728726,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:58:00Z,1.3 secs,NA,0,294,1,0,0,100,0
140884727,-72.0406871,-10.94120411,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:58:00Z,1.5 secs,NA,0,295,0,0,0,100,0
140884728,-72.42373871,-10.62996904,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:58:00Z,1.8 secs,NA,0,296,0,0,0,100,0
140884729,-71.57558254,-10.71124722,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:58:00Z,1.5 secs,NA,0,297,0,0,0,100,0
140884730,-73.48128436,-8.805655018,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:58:00Z,2.2 secs,NA,0,298,0,0,0,0,100
140884731,-74.99125511,-8.713080475,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:58:00Z,6.9 secs,NA,0,299,11,0,100,0,0
140884732,-74.84620639,-8.071133715,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:58:00Z,2.0 secs,NA,0,300,1,0,0,100,0
140884733,-75.02592745,-8.307791253,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:58:00Z,6.9 secs,NA,0,301,1,100,0,0,0
140884734,-74.71376627,-8.228994865,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:58:00Z,2.3 secs,NA,0,302,1,0,0,100,0
140884735,-74.43915917,-8.262352914,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:58:00Z,1.3 secs,NA,0,303,1,0,0,100,0
140884736,-73.40573911,-10.11193285,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:58:00Z,1.2 secs,NA,0,304,0,0,0,100,0
140884737,-73.61320712,-8.751094727,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:58:00Z,1.2 secs,NA,0,305,0,0,0,100,0
140884738,-73.45446551,-10.55970903,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:58:00Z,1.5 secs,NA,0,306,0,0,0,0,100
140884739,-73.7095464,-9.48824583,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:58:00Z,1.8 secs,NA,0,307,1,0,0,100,0
140884740,-74.23519896,-9.66723296,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:58:00Z,1.3 secs,NA,0,308,1,0,0,100,0
140884741,-74.41895031,-7.91797848,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:58:00Z,1.9 secs,NA,0,309,0,0,0,100,0
140884742,-75.03287499,-8.590787683,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:58:00Z,5.2 secs,NA,0,310,11,0,100,0,0
140884743,-75.08389524,-8.600225225,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:58:00Z,3.6 secs,NA,0,311,11,0,0,0,100
140884744,-74.32376904,-8.037228438,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:59:00Z,1.8 secs,NA,0,312,0,0,0,100,0
140884745,-74.88239776,-8.146856441,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:59:00Z,5.9 secs,NA,0,313,1,0,100,0,0
140884746,-74.70209009,-8.180141512,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:59:00Z,2.9 secs,NA,0,314,1,0,0,100,0
140884747,-73.19568591,-10.88757256,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:59:00Z,9.6 secs,NA,0,315,1,0,0,0,100
140884748,-73.82214594,-8.007609706,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:59:00Z,2.0 secs,NA,0,316,0,0,0,100,0
140884749,-74.89165742,-8.145502198,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:59:00Z,10.6 secs,NA,0,317,1,0,100,0,0
140884750,-74.78157367,-8.392702741,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:59:00Z,12.9 secs,NA,0,318,11,0,0,0,100
140884751,-74.546261,-8.910202188,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:59:00Z,3.2 secs,NA,0,319,1,0,0,100,0
140884752,-73.75077933,-8.459658945,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:59:00Z,1.5 secs,NA,0,320,0,0,0,100,0
140884753,-75.2962089,-9.029483495,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:59:00Z,1.4 secs,NA,0,321,0,0,0,100,0
140884754,-71.48437494,-10.7354194,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T13:59:00Z,1.7 secs,NA,0,322,0,0,0,100,0
140884755,-74.93215697,-8.595428288,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:00:00Z,15.4 secs,NA,0,323,1,0,100,0,0
140884756,-75.22718633,-9.087330191,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:00:00Z,4.2 secs,NA,0,324,0,0,0,100,0
140884757,-74.58052868,-8.522754858,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:00:00Z,2.9 secs,NA,0,325,1,0,0,100,0
140884758,-73.95181192,-9.068260755,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:00:00Z,1.5 secs,NA,0,326,0,0,0,100,0
140884759,-74.74079536,-8.131594414,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:00:00Z,1.3 secs,NA,0,327,1,0,0,100,0
140884760,-75.20451358,-9.063736155,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:00:00Z,1.4 secs,NA,0,328,0,0,0,100,0
140884761,-75.02729116,-8.329500149,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:00:00Z,9.7 secs,NA,0,329,1,100,0,0,0
140884762,-74.86127287,-8.586183114,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:00:00Z,4.3 secs,NA,0,330,1,0,0,0,100
140884763,-71.7674625,-10.11401444,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:00:00Z,5.2 secs,NA,0,331,0,0,0,100,0
140884764,-75.82543496,-9.019450242,square,1000,1,e556bc3a@email.com,FALSE,NA,2021-07-14T14:00:00Z,2.3 secs,NA,0,332,0,0,0,100,0
